area,baths,beds,City,Zipcode,Price,Age
1480.0,2.0,3.0,Seattle,98106,690000,58
2721.0,2.0,2.0,Seattle,98106,1434950,35
1680.0,2.0,3.0,Seattle,98106,650000,60
471.0,1.0,1.0,Seattle,98106,245000,44
628.0,1.0,1.0,Seattle,98105,360000,42
2240.0,3.0,5.0,Seattle,98105,1370000,57
990.0,1.0,3.0,Seattle,98105,920000,52
1149.0,2.0,2.0,Seattle,98105,600000,60
680.0,1.0,1.0,Seattle,98105,323000,34
1280.0,2.0,2.0,Seattle,98105,640000,48
4080.0,3.0,4.0,Seattle,98105,3398500,47
1980.0,1.0,2.0,Seattle,98105,925000,60
4360.0,3.0,4.0,Seattle,98105,2318000,37
1360.0,2.0,3.0,Seattle,98105,1060000,30
3601.0,6.0,4.0,Seattle,98105,2630000,53
1540.0,3.0,3.0,Seattle,98105,1020000,58
1910.0,2.0,3.0,Seattle,98105,1350000,36
1782.0,,,Seattle,98105,817000,39
3770.0,4.0,5.0,Seattle,98105,2775000,37
1600.0,2.0,3.0,Seattle,98105,1250000,52
4019.0,5.0,5.0,Seattle,98105,3900000,41
1414.0,3.0,3.0,Seattle,98105,630000,39
1320.0,2.0,2.0,Seattle,98105,989500,59
4350.0,5.0,4.0,Seattle,98105,2709880,48
1340.0,4.0,3.0,Seattle,98105,725000,42
2030.0,2.0,3.0,Seattle,98105,1410000,58
1570.0,2.0,3.0,Seattle,98105,931500,58
3615.0,5.0,5.0,Seattle,98105,3729286,46
4910.0,3.0,5.0,Seattle,98105,4150000,37
2300.0,2.0,3.0,Seattle,98105,720000,37
1303.0,2.0,3.0,Seattle,98105,770000,30
1710.0,2.0,3.0,Seattle,98105,1000000,45
2550.0,2.0,4.0,Seattle,98105,1585000,39
1080.0,3.0,2.0,Seattle,98105,910000,38
2710.0,2.0,4.0,Seattle,98105,825000,53
1870.0,2.0,3.0,Seattle,98105,1297000,34
1083.0,3.0,2.0,Seattle,98105,900000,53
2090.0,3.0,3.0,Seattle,98105,1450000,48
1152.0,2.0,2.0,Seattle,98105,525000,47
3830.0,,,Seattle,98105,1545000,35
1710.0,3.0,3.0,Seattle,98105,1150000,42
2120.0,1.0,3.0,Seattle,98105,730000,31
710.0,1.0,1.0,Seattle,98105,325000,38
1450.0,2.0,2.0,Seattle,98105,732500,39
1366.0,2.0,2.0,Seattle,98116,810000,57
710.0,1.0,2.0,Seattle,98116,750000,37
980.0,3.0,2.0,Seattle,98116,585000,31
2080.0,3.0,3.0,Seattle,98116,1250000,33
2180.0,3.0,3.0,Seattle,98116,1400000,35
990.0,1.0,2.0,Seattle,98116,755000,48
2340.0,2.0,4.0,Seattle,98116,1765000,39
2040.0,2.0,3.0,Seattle,98116,882000,33
1740.0,1.0,3.0,Seattle,98116,1200000,34
1313.0,3.0,3.0,Seattle,98116,775000,42
2250.0,4.0,5.0,Seattle,98116,945250,30
2020.0,2.0,3.0,Seattle,98116,875000,60
2730.0,3.0,3.0,Seattle,98116,1175000,52
100.0,1.0,1.0,Seattle,98116,735000,56
1950.0,2.0,3.0,Seattle,98116,1508000,47
3260.0,3.0,5.0,Seattle,98116,1300000,34
1140.0,2.0,3.0,Seattle,98116,950000,47
2320.0,3.0,3.0,Seattle,98116,1650000,44
787.0,1.0,2.0,Seattle,98116,310000,60
2120.0,3.0,3.0,Seattle,98116,1450000,33
2340.0,2.0,3.0,Seattle,98116,1118000,34
2110.0,3.0,4.0,Seattle,98116,1785000,31
1364.0,3.0,3.0,Seattle,98116,710000,33
1340.0,1.0,2.0,Seattle,98116,855800,50
2490.0,3.0,4.0,Seattle,98116,1827000,55
830.0,2.0,2.0,Seattle,98116,759000,31
2070.0,1.5,4.0,Seattle,98116,725000,44
2050.0,2.0,3.0,Seattle,98116,1669125,60
2160.0,2.0,3.0,Seattle,98116,1040000,53
1890.0,1.0,3.0,Seattle,98116,1165000,54
2640.0,4.0,3.0,Seattle,98116,2080000,32
2047.0,4.0,4.0,Seattle,98116,1260000,47
2260.0,3.0,3.0,Seattle,98116,1365000,57
1360.0,1.75,2.0,Seattle,98116,699000,57
1360.0,2.0,2.0,Seattle,98116,699000,38
1690.0,3.0,3.0,Seattle,98116,1095000,48
2020.0,2.0,4.0,Seattle,98116,965000,35
1640.0,1.0,2.0,Seattle,98116,825000,38
1550.0,2.0,2.0,Seattle,98116,1150000,46
2340.0,2.0,3.0,Seattle,98116,1200000,53
1830.0,1.0,2.0,Seattle,98116,950000,49
1666.0,2.0,2.0,Seattle,98116,1900000,41
848.0,2.0,2.0,Seattle,98116,621000,30
1980.0,2.0,3.0,Seattle,98116,850000,34
1343.0,2.0,3.0,Seattle,98116,961250,60
5300.0,3.5,4.0,Seattle,98116,2200000,50
1250.0,3.0,3.0,Seattle,98116,630000,59
1220.0,2.0,2.0,Seattle,98116,689500,47
,,,Seattle,98116,600000,31
3080.0,3.0,4.0,Seattle,98116,1550000,47
1017.0,2.0,2.0,Seattle,98116,615000,49
1087.0,3.0,3.0,Seattle,98116,880000,45
800.0,1.0,2.0,Seattle,98116,750000,59
1108.0,2.0,2.0,Seattle,98116,712000,49
1366.0,2.0,2.0,Seattle,98116,899000,48
2080.0,2.0,3.0,Seattle,98116,1030000,54
1107.0,2.0,2.0,Seattle,98116,825000,60
500.0,1.0,1.0,Seattle,98116,289000,56
1688.0,2.0,3.0,Seattle,98116,950000,42
1159.0,2.0,2.0,Seattle,98116,762000,59
1470.0,4.0,3.0,Seattle,98116,1145000,30
1017.0,2.0,2.0,Seattle,98116,615000,59
1403.0,3.0,3.0,Seattle,98116,850000,50
1132.0,2.0,2.0,Seattle,98116,675000,57
2000.0,2.0,4.0,Seattle,98116,900000,46
1060.0,1.0,2.0,Seattle,98116,810000,35
2925.0,3.0,5.0,Seattle,98116,1025000,56
1450.0,2.0,2.0,Seattle,98116,725000,31
2780.0,3.0,5.0,Seattle,98116,1850000,43
1083.0,2.0,2.0,Seattle,98116,569000,48
2280.0,3.0,3.0,Seattle,98116,1216950,48
1920.0,3.0,4.0,Seattle,98116,1408000,43
1020.0,1.0,2.0,Seattle,98116,565000,32
770.0,1.0,2.0,Seattle,98116,510000,42
1970.0,3.25,3.0,Seattle,98116,985000,46
1970.0,4.0,3.0,Seattle,98116,985000,46
1675.0,2.0,3.0,Seattle,98116,1044000,56
1950.0,2.0,3.0,Seattle,98116,1075000,53
510.0,1.0,1.0,Seattle,98116,284000,50
3420.0,5.0,4.0,Seattle,98116,1568000,34
2100.0,3.0,4.0,Seattle,98116,1200000,36
510.0,1.0,1.0,Seattle,98116,284000,41
3490.0,3.0,4.0,Seattle,98116,1465000,47
2435.0,3.0,2.0,Seattle,98116,1825000,50
2030.0,4.0,3.0,Seattle,98116,1402000,45
1070.0,2.0,3.0,Seattle,98116,655000,54
2498.0,4.0,4.0,Seattle,98116,1575000,31
1070.0,3.0,3.0,Seattle,98116,655000,59
1174.0,2.0,2.0,Seattle,98116,675000,52
1950.0,3.0,3.0,Seattle,98116,789000,50
1360.0,3.0,3.0,Seattle,98116,795000,45
1610.0,3.0,3.0,Seattle,98116,789000,43
1731.0,3.0,3.0,Seattle,98116,1095000,53
811.0,2.0,2.0,Seattle,98116,680000,50
3167.0,4.0,4.0,Seattle,98116,2100000,50
840.0,2.0,2.0,Seattle,98116,621000,50
641.0,1.0,1.0,Seattle,98116,337500,33
830.0,1.0,3.0,Seattle,98116,500000,38
1080.0,2.0,3.0,Seattle,98116,849000,41
1233.0,3.0,2.0,Seattle,98116,759000,36
1370.0,2.0,2.0,Seattle,98116,735000,46
1320.0,2.0,2.0,Seattle,98116,735000,40
1247.0,2.0,2.0,Seattle,98116,1200000,54
1300.0,1.0,3.0,Seattle,98116,900000,45
1247.0,2.0,2.0,Seattle,98116,1200000,35
990.0,3.0,1.0,Seattle,98116,850000,44
1894.0,3.0,3.0,Seattle,98116,1185000,45
1141.0,2.0,2.0,Seattle,98116,550000,39
2570.0,3.0,3.0,Seattle,98116,1400000,36
840.0,1.0,2.0,Seattle,98116,700000,55
2220.0,2.0,4.0,Seattle,98116,972400,60
1820.0,2.0,3.0,Seattle,98116,1200000,45
640.0,1.0,2.0,Seattle,98116,660000,59
2420.0,3.0,4.0,Seattle,98116,1351000,57
2322.0,4.0,4.0,Seattle,98116,1360000,43
1570.0,2.0,3.0,Seattle,98116,1100000,56
2240.0,2.0,3.0,Seattle,98116,857000,32
2880.0,3.0,3.0,Seattle,98116,1965000,54
803.0,1.0,2.0,Seattle,98116,630000,33
1276.0,2.0,3.0,Seattle,98116,617500,41
740.0,1.0,1.0,Seattle,98116,410000,41
1470.0,2.0,3.0,Seattle,98116,855000,37
1436.0,3.0,3.0,Seattle,98116,744999,51
1080.0,2.0,2.0,Seattle,98116,589100,50
1455.0,2.0,3.0,Seattle,98116,749950,31
1320.0,1.75,3.0,Seattle,98116,749950,33
895.0,1.0,1.0,Seattle,98116,495000,32
1910.0,2.0,3.0,Seattle,98116,967000,44
1003.0,1.0,1.0,Seattle,98116,479000,46
1455.0,2.0,4.0,Seattle,98116,749950,50
2211.0,4.0,4.0,Seattle,98116,1189500,35
2643.0,4.0,3.0,Seattle,98116,1299000,43
1291.0,2.0,2.0,Seattle,98116,735000,39
1092.0,3.0,2.0,Seattle,98116,799000,45
1240.0,1.0,2.0,Seattle,98116,735000,57
3630.0,3.0,4.0,Seattle,98116,1200000,30
2010.0,2.5,3.0,Seattle,98116,1200000,47
2010.0,3.0,3.0,Seattle,98116,1200000,31
890.0,1.0,2.0,Seattle,98116,770000,50
3770.0,4.0,4.0,Seattle,98116,2925000,49
1310.0,2.25,3.0,Seattle,98116,682500,43
1310.0,3.0,3.0,Seattle,98116,682500,52
3620.0,5.0,5.0,Seattle,98116,1357000,30
1970.0,2.0,3.0,Seattle,98116,850000,56
2410.0,4.0,4.0,Seattle,98116,1605000,52
2850.0,4.0,5.0,Seattle,98116,1383000,52
2600.0,3.5,4.0,Seattle,98116,1350000,57
1483.0,3.0,3.0,Seattle,98116,1020000,60
790.0,1.0,2.0,Seattle,98116,412000,55
2830.0,4.0,4.0,Seattle,98116,1708200,32
661.0,1.0,1.0,Seattle,98116,375000,47
1160.0,1.0,3.0,Seattle,98116,700000,37
1424.0,2.0,2.0,Seattle,98116,805000,51
3722.0,,,Seattle,98116,2750000,50
1420.0,3.0,3.0,Seattle,98116,800000,54
1216.0,2.0,2.0,Seattle,98116,665000,43
1620.0,3.0,3.0,Seattle,98116,1150000,45
1720.0,3.0,3.0,Seattle,98116,1150000,50
1790.0,2.25,3.0,Seattle,98116,949950,35
1121.0,3.0,2.0,Seattle,98116,809000,47
1931.0,3.0,3.0,Seattle,98116,949950,55
2390.0,2.0,3.0,Seattle,98116,1085000,42
813.0,1.0,2.0,Seattle,98116,460000,56
1328.0,2.0,2.0,Seattle,98116,698950,60
2660.0,2.5,3.0,Seattle,98116,316071,45
1512.0,3.0,3.0,Seattle,98116,815000,60
1360.0,2.0,2.0,Seattle,98116,1195000,31
1320.0,2.0,2.0,Seattle,98116,879900,44
1258.0,2.0,2.0,Seattle,98116,740000,42
1129.0,1.0,2.0,Seattle,98116,290400,56
1129.0,1.0,2.0,Seattle,98116,363000,58
1129.0,1.0,2.0,Seattle,98116,446600,42
2672.0,4.0,4.0,Seattle,98116,1400000,49
2230.0,2.0,4.0,Seattle,98116,1350000,38
1130.0,2.0,2.0,Seattle,98116,879000,56
1497.0,2.0,2.0,Seattle,98116,745000,53
3387.0,6.0,6.0,Seattle,98116,1100000,49
1101.0,2.0,3.0,Seattle,98116,850000,43
1424.0,3.0,4.0,Seattle,98116,800000,59
2480.0,1.0,2.0,Seattle,98116,1700000,42
2190.0,3.0,3.0,Seattle,98116,1180000,59
1600.0,1.0,2.0,Seattle,98116,650000,35
1860.0,2.0,3.0,Seattle,98116,1175000,44
1780.0,2.0,3.0,Seattle,98116,850000,49
2370.0,3.0,4.0,Seattle,98116,1265000,57
1083.0,2.0,2.0,Seattle,98116,660000,50
1455.0,2.0,3.0,Seattle,98116,749950,43
1584.0,2.0,2.0,Seattle,98116,1010000,33
1443.0,3.0,3.0,Seattle,98116,746000,52
1003.0,1.0,1.0,Seattle,98116,498000,47
1003.0,1.0,1.0,Seattle,98116,550000,44
2570.0,2.0,5.0,Seattle,98116,1425000,51
1360.0,1.0,3.0,Seattle,98116,805000,32
1967.0,4.0,3.0,Seattle,98116,1000000,58
3360.0,3.0,4.0,Seattle,98116,1817000,32
1490.0,1.0,3.0,Seattle,98116,900000,53
1780.0,2.0,3.0,Seattle,98116,920000,38
2850.0,2.0,3.0,Seattle,98116,975000,41
588.0,1.0,1.0,Seattle,98116,329000,38
760.0,1.0,1.0,Seattle,98116,688000,37
1620.0,2.0,3.0,Seattle,98116,893000,56
1478.0,3.0,3.0,Seattle,98116,1049950,38
479.0,1.0,1.0,Seattle,98116,385000,48
1352.0,2.0,2.0,Seattle,98116,780000,56
833.0,2.0,2.0,Seattle,98116,560000,56
706.0,1.0,1.0,Seattle,98116,541000,56
1060.0,1.0,4.0,Seattle,98116,873000,60
3256.0,2.0,6.0,Seattle,98116,1150000,36
1600.0,3.0,3.0,Seattle,98116,878000,46
2061.0,3.0,4.0,Seattle,98116,1370000,54
903.0,2.0,2.0,Seattle,98116,508000,38
1639.0,2.0,3.0,Seattle,98116,1365000,59
2196.0,4.0,4.0,Seattle,98116,1355000,38
3598.0,4.0,4.0,Seattle,98116,2660000,32
3010.0,3.5,4.0,Seattle,98116,1925000,51
3010.0,4.0,4.0,Seattle,98116,1925000,33
1274.0,2.0,2.0,Seattle,98116,1299000,35
1350.0,2.0,2.0,Seattle,98116,820000,43
1094.0,3.0,2.0,Seattle,98116,720000,46
1156.0,2.0,1.0,Seattle,98116,1300000,41
1628.0,2.0,3.0,Seattle,98116,950000,50
2970.0,2.0,4.0,Seattle,98116,919000,49
1200.0,2.0,2.0,Seattle,98116,760000,52
1590.0,3.0,2.0,Seattle,98116,919000,31
551.0,1.0,1.0,Seattle,98116,325000,41
1760.0,3.0,3.0,Seattle,98116,1200000,58
875.0,3.0,2.0,Seattle,98116,660000,57
2400.0,2.0,3.0,Seattle,98116,1200000,33
1960.0,1.75,3.0,Seattle,98116,1625000,30
3992.0,3.0,2.0,Seattle,98116,2185000,40
2260.0,2.0,4.0,Seattle,98116,1150000,36
886.0,3.0,2.0,Seattle,98116,653000,48
3450.0,5.0,5.0,Seattle,98116,2300000,39
1210.0,1.0,3.0,Seattle,98116,825000,32
1480.0,1.75,4.0,Seattle,98116,693750,51
2360.0,3.0,4.0,Seattle,98116,1390000,37
1590.0,3.0,2.0,Seattle,98116,919000,50
2040.0,2.0,3.0,Seattle,98116,1200000,45
1558.0,2.0,2.0,Seattle,98116,1500000,54
2490.0,3.0,3.0,Seattle,98116,1570000,36
1720.0,2.0,3.0,Seattle,98116,1080500,60
1132.0,2.0,2.0,Seattle,98116,625000,60
2290.0,3.0,4.0,Seattle,98116,1425000,38
1234.0,2.0,2.0,Seattle,98116,685000,47
2140.0,2.0,4.0,Seattle,98116,1265000,40
2240.0,2.0,4.0,Seattle,98116,1200000,30
1160.0,1.0,3.0,Seattle,98116,751500,56
984.0,2.0,2.0,Seattle,98116,483000,52
1200.0,2.0,3.0,Seattle,98116,759750,37
984.0,2.0,1.0,Seattle,98116,483000,32
1113.0,2.0,3.0,Seattle,98116,720000,38
2706.0,3.0,3.0,Seattle,98116,1900000,54
1704.0,4.0,3.0,Seattle,98116,815000,31
995.0,2.0,2.0,Seattle,98116,712000,32
1800.0,2.0,4.0,Seattle,98116,805000,59
862.0,1.0,2.0,Seattle,98116,649950,32
910.0,1.75,2.0,Seattle,98116,712000,46
1720.0,2.0,3.0,Seattle,98116,940000,49
900.0,1.0,1.0,Seattle,98116,669000,44
2000.0,3.0,4.0,Seattle,98116,945000,39
1094.0,3.0,2.0,Seattle,98116,750000,45
1346.0,2.0,2.0,Seattle,98116,895000,56
1487.0,2.0,2.0,Seattle,98116,730000,31
5100.0,5.0,3.0,Seattle,98116,4391550,44
1156.0,1.0,1.0,Seattle,98116,1499000,33
4260.0,4.0,4.0,Seattle,98116,2581500,30
,0.0,,Seattle,98116,700000,51
2735.0,4.0,4.0,Seattle,98116,700000,56
1156.0,2.0,1.0,Seattle,98116,1499000,34
1470.0,3.0,3.0,Seattle,98116,985000,42
1410.0,4.0,3.0,Seattle,98116,832000,40
1300.0,2.0,2.0,Seattle,98116,1150000,57
1822.0,2.0,3.0,Seattle,98116,1120000,50
1880.0,2.0,3.0,Seattle,98116,735000,49
4027.0,,,Seattle,98116,8295950,49
2280.0,1.0,2.0,Seattle,98116,1495000,34
2070.0,2.0,4.0,Seattle,98116,1005000,31
530.0,1.0,1.0,Seattle,98116,328500,57
1530.0,2.0,3.0,Seattle,98116,899950,35
3482.0,2.0,3.0,Seattle,98116,1550000,59
2446.0,2.0,4.0,Seattle,98116,1250000,38
1614.0,2.0,3.0,Seattle,98116,925000,55
2079.0,2.0,3.0,Seattle,98116,775000,55
1083.0,2.0,2.0,Seattle,98116,515000,48
1000.0,1.25,3.0,Seattle,98116,600000,41
1250.0,1.0,3.0,Seattle,98116,699000,43
1619.0,2.0,2.0,Seattle,98116,1249000,49
2170.0,4.0,3.0,Seattle,98116,1375000,31
833.0,2.0,2.0,Seattle,98116,520000,56
1167.0,2.0,1.0,Seattle,98116,1399000,51
2820.0,3.0,4.0,Seattle,98116,1180000,56
2770.0,2.0,3.0,Seattle,98116,1300000,30
2420.0,3.0,3.0,Seattle,98116,1400000,58
2150.0,3.0,4.0,Seattle,98116,1320000,55
995.0,2.0,1.0,Seattle,98116,430000,30
1360.0,3.5,3.0,Seattle,98116,840000,58
1087.0,2.0,2.0,Seattle,98116,709000,60
1740.0,2.0,3.0,Seattle,98116,955000,49
2210.0,2.0,4.0,Seattle,98116,1022500,36
2810.0,2.0,3.0,Seattle,98116,1340000,35
1914.0,2.0,4.0,Seattle,98116,875000,50
1050.0,1.0,2.0,Seattle,98116,850000,44
2600.0,2.0,4.0,Seattle,98116,1581000,42
2080.0,3.0,3.0,Seattle,98116,1450000,43
510.0,1.0,1.0,Seattle,98116,750000,42
1580.0,2.0,3.0,Seattle,98116,925000,39
950.0,4.0,4.0,Seattle,98116,850000,33
1115.0,2.0,2.0,Seattle,98116,785000,48
2390.0,3.0,2.0,Seattle,98116,1700000,55
3050.0,3.0,4.0,Seattle,98116,1665000,58
2390.0,3.0,3.0,Seattle,98116,1700000,48
3540.0,4.0,4.0,Seattle,98116,1750000,49
1680.0,2.0,3.0,Seattle,98116,875000,55
1291.0,2.0,2.0,Seattle,98116,731500,50
1650.0,2.0,3.0,Seattle,98116,925000,53
515.0,1.0,1.0,Seattle,98116,250000,36
1118.0,3.0,2.0,Seattle,98116,635000,49
812.0,1.0,2.0,Seattle,98116,283000,42
1850.0,2.0,3.0,Seattle,98116,1200000,60
2584.0,3.0,3.0,Seattle,98116,2100000,38
997.0,2.0,2.0,Seattle,98116,530000,56
2470.0,3.0,4.0,Seattle,98116,1725000,33
1475.0,1.75,4.0,Seattle,98116,485000,38
1450.0,3.0,3.0,Seattle,98116,895000,59
1067.0,2.0,3.0,Seattle,98116,749672,60
1360.0,3.0,3.0,Seattle,98116,895000,49
1067.0,2.0,2.0,Seattle,98116,515000,31
4060.0,3.0,5.0,Seattle,98116,1500000,40
1060.0,1.0,2.0,Seattle,98116,828000,32
1628.0,2.0,3.0,Seattle,98116,950000,46
1157.0,2.0,1.0,Seattle,98116,1426500,46
948.0,2.0,2.0,Seattle,98116,430000,50
2500.0,4.0,4.0,Seattle,98116,1356000,46
1386.0,3.0,3.0,Seattle,98116,939000,32
559.0,1.0,1.0,Seattle,98116,310000,42
1408.0,2.0,2.0,Seattle,98116,665000,32
1406.0,3.0,3.0,Seattle,98116,759950,30
1364.0,3.0,3.0,Seattle,98116,779000,54
1384.0,3.0,3.0,Seattle,98116,965000,42
1200.0,2.0,2.0,Seattle,98116,775000,32
1300.0,2.25,3.0,Seattle,98116,965000,39
2500.0,3.0,4.0,Seattle,98116,1850000,43
1404.0,3.0,3.0,Seattle,98116,989000,42
1478.0,2.0,3.0,Seattle,98116,989000,30
1106.0,3.0,2.0,Seattle,98116,739000,59
1200.0,2.0,2.0,Seattle,98116,1277500,38
2222.0,4.0,4.0,Seattle,98116,1277500,51
903.0,2.0,2.0,Seattle,98116,500000,34
1093.0,2.0,2.0,Seattle,98116,719000,43
1920.0,1.0,2.0,Seattle,98116,325000,34
520.0,1.0,,Seattle,98116,329000,57
659.0,1.0,2.0,Seattle,98116,487000,34
2070.0,3.0,4.0,Seattle,98116,950000,55
940.0,1.0,2.0,Seattle,98116,767401,36
619.0,1.0,1.0,Seattle,98116,412000,59
1580.0,2.0,1.0,Seattle,98116,945000,33
1328.0,2.0,3.0,Seattle,98116,730000,55
1610.0,3.0,3.0,Seattle,98116,984000,38
1770.0,2.75,3.0,Seattle,98116,984000,46
619.0,1.0,1.0,Seattle,98116,412000,44
1366.0,2.0,2.0,Seattle,98116,865000,46
1969.0,2.0,3.0,Seattle,98116,1290000,34
3291.0,4.0,4.0,Seattle,98116,1372417,43
1974.0,3.0,4.0,Seattle,98116,1357000,46
1974.0,3.0,4.0,Seattle,98116,1299000,40
824.0,1.0,3.0,Seattle,98116,699995,51
1169.0,2.0,1.0,Seattle,98116,1499000,48
590.0,1.0,1.0,Seattle,98116,360000,44
2840.0,3.0,3.0,Seattle,98116,1650000,41
1080.0,3.0,3.0,Seattle,98108,750000,31
1562.0,2.0,3.0,Seattle,98108,575000,48
1860.0,2.0,4.0,Seattle,98108,720000,44
,,,Seattle,98108,325000,57
,,,Seattle,98108,325000,39
7890.0,,,Seattle,98108,1050000,54
680.0,1.0,1.0,Seattle,98108,440000,46
1389.0,3.0,3.0,Seattle,98108,686000,31
1730.0,2.0,3.0,Seattle,98108,410000,56
1120.0,1.0,3.0,Seattle,98108,505000,42
1130.0,1.0,2.0,Seattle,98108,519950,45
1163.0,2.0,2.0,Seattle,98108,519950,59
2640.0,3.0,4.0,Seattle,98108,899950,42
1450.0,2.0,3.0,Seattle,98108,510000,54
2070.0,2.0,4.0,Seattle,98108,735000,30
1900.0,1.0,2.0,Seattle,98108,680000,56
840.0,1.0,1.0,Seattle,98108,550000,30
1920.0,1.5,2.0,Seattle,98108,534990,33
2310.0,3.0,5.0,Seattle,98108,770000,48
860.0,1.0,2.0,Seattle,98108,487500,38
860.0,2.0,3.0,Seattle,98108,487500,55
2120.0,,,Seattle,98108,495000,39
820.0,1.0,2.0,Seattle,98108,599900,58
2060.0,2.0,4.0,Seattle,98108,785000,34
2300.0,3.0,4.0,Seattle,98108,1137500,32
1010.0,1.0,3.0,Seattle,98108,485000,54
1540.0,2.0,3.0,Seattle,98108,815000,35
1710.0,2.0,3.0,Seattle,98108,803000,33
750.0,2.0,1.0,Seattle,98108,395950,35
1900.0,2.0,3.0,Seattle,98108,1010000,34
1440.0,2.0,3.0,Seattle,98108,546500,36
1355.0,3.0,2.0,Seattle,98108,719000,41
2230.0,3.0,7.0,Seattle,98108,1150000,51
2240.0,1.0,2.0,Seattle,98108,550000,55
1539.0,3.0,2.0,Seattle,98116,1050000,56
5470.0,3.0,4.0,Seattle,98116,2400000,58
776.0,1.0,1.0,Seattle,98116,415297,42
1990.0,2.0,2.0,Seattle,98116,1270000,41
1540.0,3.0,3.0,Seattle,98116,900000,45
870.0,1.0,1.0,Seattle,98116,575000,49
1208.0,2.0,3.0,Seattle,98116,720000,45
1540.0,3.0,3.0,Seattle,98116,900000,42
1208.0,2.0,3.0,Seattle,98116,720000,54
2240.0,2.0,3.0,Seattle,98116,1295000,53
2220.0,2.0,4.0,Seattle,98116,1100000,33
1175.0,2.0,2.0,Seattle,98116,706000,30
1750.0,2.0,3.0,Seattle,98116,875000,45
2100.0,4.0,3.0,Seattle,98116,1425000,33
2750.0,2.0,3.0,Seattle,98116,1250000,33
1150.0,2.0,3.0,Seattle,98116,993000,35
1099.0,2.0,3.0,Seattle,98116,800000,56
1087.0,2.0,3.0,Seattle,98116,779950,31
1000.0,2.0,2.0,Seattle,98116,800000,38
2010.0,3.0,4.0,Seattle,98116,935000,48
3590.0,4.0,4.0,Seattle,98116,3598000,39
0.0,,,Seattle,98116,750000,46
1110.0,2.0,3.0,Seattle,98116,699000,33
1200.0,2.0,3.0,Seattle,98116,750000,32
1957.0,3.0,4.0,Seattle,98116,977500,50
2040.0,2.0,3.0,Seattle,98116,1350000,40
1480.0,2.0,3.0,Seattle,98116,865000,35
2294.0,2.0,3.0,Seattle,98116,945000,34
3000.0,4.0,4.0,Seattle,98116,1800000,54
1435.0,2.0,3.0,Seattle,98116,782000,45
1980.0,2.25,3.0,Seattle,98116,1035200,54
0.0,,,Seattle,98116,3200000,59
1060.0,0.0,3.0,Seattle,98116,1020800,57
674.0,1.0,1.0,Seattle,98116,332450,51
2230.0,2.0,4.0,Seattle,98116,1150000,37
870.0,1.0,2.0,Seattle,98116,950000,44
2030.0,3.0,3.0,Seattle,98116,1350000,47
1260.0,1.0,2.0,Seattle,98116,801900,47
803.0,1.0,1.0,Seattle,98116,390000,44
1258.0,2.0,3.0,Seattle,98116,789950,52
1360.0,1.75,3.0,Seattle,98116,789959,40
1140.0,2.0,2.0,Seattle,98116,834990,47
496.0,1.0,1.0,Seattle,98116,264500,31
1680.0,2.0,3.0,Seattle,98116,999950,45
1780.0,2.0,3.0,Seattle,98116,1175000,30
3160.0,3.0,3.0,Seattle,98116,1750000,52
1484.0,2.0,3.0,Seattle,98116,807850,38
1780.0,3.0,3.0,Seattle,98116,987000,45
1094.0,3.0,2.0,Seattle,98116,769999,37
2300.0,3.0,3.0,Seattle,98116,1280000,44
2280.0,2.0,3.0,Seattle,98116,1550000,53
