area,baths,beds,City,Zipcode,Price,Age
990.0,1.0,2.0,Seattle,98118,707500,38
1099.0,2.0,2.0,Seattle,98118,590000,46
,,,Seattle,98118,800000,38
1720.0,2.0,4.0,Seattle,98118,650000,44
2240.0,2.0,3.0,Seattle,98118,580000,55
2080.0,4.0,3.0,Seattle,98118,910000,47
1147.0,2.0,2.0,Seattle,98118,499950,56
1020.0,1.75,2.0,Seattle,98118,499950,39
642.0,1.0,1.0,Seattle,98118,464880,56
1320.0,3.0,3.0,Seattle,98118,663000,43
3040.0,3.0,4.0,Seattle,98118,1377500,33
904.0,1.0,2.0,Seattle,98118,399000,59
1510.0,1.0,3.0,Seattle,98118,775000,39
2470.0,3.0,3.0,Seattle,98118,1200000,43
2070.0,3.0,3.0,Seattle,98118,714000,37
1680.0,2.0,4.0,Seattle,98118,675000,31
2180.0,2.0,5.0,Seattle,98118,750000,60
3520.0,3.0,4.0,Seattle,98118,1190000,51
2589.0,3.0,4.0,Seattle,98118,1410000,51
1540.0,1.0,2.0,Seattle,98118,890000,34
2000.0,3.0,5.0,Seattle,98118,809000,32
1350.0,2.0,3.0,Seattle,98118,555700,51
1860.0,2.0,4.0,Seattle,98118,650000,53
1091.0,3.0,2.0,Seattle,98118,761000,36
2724.0,4.0,4.0,Seattle,98118,1615000,51
1000.0,1.0,3.0,Seattle,98118,490000,37
1898.0,3.0,3.0,Seattle,98118,688500,35
2586.0,3.0,4.0,Seattle,98118,1650000,54
30.0,,,Seattle,98118,99000,53
2180.0,4.0,6.0,Seattle,98118,830000,51
1360.0,1.0,2.0,Seattle,98118,575000,45
1780.0,2.0,4.0,Seattle,98118,800000,34
1620.0,2.0,4.0,Seattle,98118,860000,45
3460.0,6.0,8.0,Seattle,98118,795000,34
1220.0,1.0,1.0,Seattle,98118,555000,30
2470.0,2.0,3.0,Seattle,98118,1050000,49
1225.0,1.5,2.0,Seattle,98118,630000,55
1255.0,2.0,2.0,Seattle,98118,630000,57
2333.0,3.0,4.0,Seattle,98118,790912,49
1896.0,3.0,3.0,Seattle,98118,678000,47
1170.0,2.0,3.0,Seattle,98118,580000,43
2650.0,3.0,6.0,Seattle,98118,1050000,48
1170.0,2.0,3.0,Seattle,98118,580000,58
1500.0,2.25,3.0,Seattle,98118,874950,47
1845.0,3.0,3.0,Seattle,98118,874950,45
1700.0,1.0,3.0,Seattle,98118,650000,48
2480.0,2.0,3.0,Seattle,98118,889500,53
1360.0,2.0,3.0,Seattle,98118,618800,40
4800.0,5.0,5.0,Seattle,98118,2575000,50
1110.0,3.0,4.0,Seattle,98118,760000,55
1101.0,2.0,2.0,Seattle,98118,760000,45
1510.0,2.0,4.0,Seattle,98118,825000,35
1650.0,1.0,2.0,Seattle,98118,555000,41
1294.0,2.5,2.0,Seattle,98118,635000,39
1294.0,3.0,2.0,Seattle,98118,635000,33
1530.0,3.0,3.0,Seattle,98118,562500,56
1980.0,3.0,4.0,Seattle,98118,620000,34
1960.0,3.0,3.0,Seattle,98118,700000,45
1950.0,2.0,3.0,Seattle,98118,899990,34
870.0,1.0,3.0,Seattle,98118,500000,52
2020.0,2.0,4.0,Seattle,98118,550000,41
1960.0,2.0,4.0,Seattle,98118,750000,43
1800.0,3.0,3.0,Seattle,98118,875000,50
2160.0,2.0,6.0,Seattle,98118,701000,30
1644.0,3.0,3.0,Seattle,98118,780000,42
3750.0,5.0,4.0,Seattle,98118,1945000,47
3280.0,2.25,5.0,Seattle,98118,605000,45
2430.0,3.0,4.0,Seattle,98118,1305000,53
749.0,2.0,1.0,Seattle,98118,385000,37
2205.0,4.0,4.0,Seattle,98118,1249000,48
2082.0,4.0,3.0,Seattle,98118,1349950,58
1078.0,3.0,3.0,Seattle,98118,729000,43
1078.0,,,Seattle,98118,729000,54
2200.0,2.25,3.0,Seattle,98118,1245000,54
1510.0,2.0,3.0,Seattle,98118,835000,30
2200.0,3.0,3.0,Seattle,98118,1245000,57
3636.0,5.0,6.0,Seattle,98118,1200000,58
1670.0,1.0,1.0,Seattle,98118,750000,34
992.0,2.0,3.0,Seattle,98118,605000,31
1080.0,1.75,3.0,Seattle,98118,605000,59
1870.0,3.0,4.0,Seattle,98118,803000,55
1260.0,2.0,3.0,Seattle,98118,760000,32
1389.0,2.0,2.0,Seattle,98118,985000,51
1590.0,3.0,5.0,Seattle,98118,650000,36
2120.0,2.0,4.0,Seattle,98118,867000,30
950.0,1.0,3.0,Seattle,98118,640000,37
1000.0,1.0,1.0,Seattle,98118,310000,56
1260.0,2.0,2.0,Seattle,98118,490000,33
2496.0,2.0,5.0,Seattle,98118,550000,30
2128.0,4.0,4.0,Seattle,98118,1299950,35
2180.0,3.25,4.0,Seattle,98118,1299950,53
1357.0,2.0,2.0,Seattle,98118,675000,36
1179.0,3.0,2.0,Seattle,98118,730000,44
0.0,5.0,11.0,Seattle,98118,1489990,58
2060.0,2.0,4.0,Seattle,98118,713000,40
1433.0,3.0,2.0,Seattle,98118,799900,37
2510.0,3.0,6.0,Seattle,98118,600000,37
1040.0,2.0,2.0,Seattle,98118,305000,55
2110.0,2.0,3.0,Seattle,98118,1100000,49
3960.0,4.0,5.0,Seattle,98118,1980000,38
907.0,1.0,2.0,Seattle,98118,502000,42
2681.0,4.0,4.0,Seattle,98118,1100000,31
2900.0,3.0,4.0,Seattle,98118,870000,30
1840.0,2.0,3.0,Seattle,98118,1000000,30
3982.0,4.0,4.0,Seattle,98118,1250000,35
1882.0,3.0,4.0,Seattle,98118,840000,35
2130.0,3.0,4.0,Seattle,98118,1225000,58
722.0,1.0,1.0,Seattle,98118,300000,50
30.0,,,Seattle,98118,83000,35
1420.0,3.0,2.0,Seattle,98118,891000,38
4180.0,4.0,5.0,Seattle,98118,2025000,59
2200.0,2.0,4.0,Seattle,98118,657500,45
1344.0,2.0,3.0,Seattle,98118,699000,44
2008.0,2.0,4.0,Seattle,98118,1025000,39
1750.0,2.0,3.0,Seattle,98118,1090000,49
1966.0,2.0,3.0,Seattle,98118,1258000,55
1380.0,1.0,4.0,Seattle,98118,465000,33
2120.0,2.0,3.0,Seattle,98118,1059000,59
1680.0,1.0,2.0,Seattle,98118,715000,36
1277.0,3.0,3.0,Seattle,98118,684995,47
1785.0,3.0,3.0,Seattle,98118,750000,58
999.0,2.0,2.0,Seattle,98118,825000,58
1310.0,2.0,4.0,Seattle,98118,632000,56
2600.0,2.0,5.0,Seattle,98118,1272000,40
1980.0,2.0,2.0,Seattle,98118,950000,37
1237.0,2.0,3.0,Seattle,98118,689000,58
833.0,2.0,2.0,Seattle,98118,505000,54
2535.0,3.0,4.0,Seattle,98118,1625000,45
1820.0,2.0,3.0,Seattle,98118,891000,43
1740.0,3.0,3.0,Seattle,98118,883000,57
640.0,0.0,2.0,Seattle,98118,555000,57
2540.0,3.0,3.0,Seattle,98118,925000,43
2920.0,3.0,4.0,Seattle,98118,1200000,58
1413.0,3.0,3.0,Seattle,98118,789000,38
1140.0,2.0,3.0,Seattle,98118,670000,56
2700.0,3.0,5.0,Seattle,98118,1170000,42
800.0,1.0,2.0,Seattle,98118,403000,32
2060.0,3.0,5.0,Seattle,98118,850000,58
1780.0,3.0,4.0,Seattle,98118,646000,54
939.0,2.0,2.0,Seattle,98118,569950,38
1400.0,2.0,2.0,Seattle,98118,556000,57
2400.0,2.0,3.0,Seattle,98118,1008800,45
1630.0,2.0,3.0,Seattle,98118,844000,47
3500.0,2.0,3.0,Seattle,98118,1075000,58
1940.0,2.0,3.0,Seattle,98118,870000,46
1940.0,2.0,3.0,Seattle,98118,870000,56
1928.0,3.0,4.0,Seattle,98118,825000,41
1920.0,2.0,3.0,Seattle,98118,1100000,46
3016.0,3.0,5.0,Seattle,98118,1450000,37
690.0,1.0,1.0,Seattle,98118,392500,32
1960.0,2.0,3.0,Seattle,98118,775000,53
2360.0,2.0,6.0,Seattle,98118,650000,33
1803.0,5.0,4.0,Seattle,98118,800000,45
1760.0,1.0,2.0,Seattle,98118,747500,31
800.0,1.0,3.0,Seattle,98118,517000,43
2600.0,2.0,5.0,Seattle,98118,1375000,53
1730.0,2.0,3.0,Seattle,98118,1000000,45
1410.0,2.0,3.0,Seattle,98118,725000,43
2720.0,3.0,4.0,Seattle,98118,892000,30
2800.0,3.0,3.0,Seattle,98118,839900,49
1720.0,2.0,3.0,Seattle,98118,736000,44
990.0,1.0,2.0,Seattle,98118,530000,48
2600.0,2.0,4.0,Seattle,98118,1175000,34
1480.0,1.0,2.0,Seattle,98118,499950,58
950.0,1.0,3.0,Seattle,98118,575000,58
530.0,1.0,1.0,Seattle,98118,315400,45
880.0,1.0,3.0,Seattle,98118,580000,35
520.0,1.0,1.0,Seattle,98118,129333,56
924.0,1.0,2.0,Seattle,98118,649950,34
1480.0,1.5,4.0,Seattle,98118,470000,42
40.0,,,Seattle,98118,50000,45
1762.0,3.0,3.0,Seattle,98118,890000,58
700.0,1.0,2.0,Seattle,98118,500000,38
1310.0,1.5,4.0,Seattle,98118,490000,43
1510.0,2.0,3.0,Seattle,98118,950000,55
1610.0,3.0,4.0,Seattle,98118,880000,44
1780.0,2.0,2.0,Seattle,98118,1150000,54
4062.0,,,Seattle,98118,925000,41
1320.0,1.0,3.0,Seattle,98118,636000,45
1110.0,3.0,2.0,Seattle,98118,748000,31
1330.0,3.0,3.0,Seattle,98118,720000,48
1680.0,3.0,3.0,Seattle,98118,989000,32
1850.0,3.0,4.0,Seattle,98118,1325000,56
1250.0,1.0,2.0,Seattle,98118,737000,53
3350.0,3.0,4.0,Seattle,98118,2200000,60
1236.0,2.0,2.0,Seattle,98118,649900,52
1650.0,3.0,3.0,Seattle,98118,750000,33
916.0,2.0,2.0,Seattle,98118,569950,51
1160.0,2.0,2.0,Seattle,98118,560000,58
1330.0,2.0,3.0,Seattle,98118,645000,41
1600.0,1.0,2.0,Seattle,98118,745000,48
2760.0,5.0,4.0,Seattle,98118,1350000,43
1820.0,2.0,3.0,Seattle,98118,551000,49
1320.0,3.0,3.0,Seattle,98118,625000,46
1350.0,2.5,3.0,Seattle,98118,169275,40
2760.0,3.0,6.0,Seattle,98118,700000,54
2130.0,2.0,4.0,Seattle,98118,760000,50
1290.0,1.0,3.0,Seattle,98118,670000,55
1370.0,2.75,3.0,Seattle,98118,525000,39
35.0,,,Seattle,98118,135000,53
657.0,1.0,1.0,Seattle,98118,340000,55
1141.0,2.0,2.0,Seattle,98118,819950,32
1370.0,3.0,3.0,Seattle,98118,525000,47
1370.0,3.0,3.0,Seattle,98118,540000,33
3550.0,4.0,6.0,Seattle,98118,1675000,31
955.0,2.0,2.0,Seattle,98118,576150,31
4810.0,2.0,5.0,Seattle,98118,1500830,60
1931.0,2.0,6.0,Seattle,98118,677000,41
,,,Seattle,98118,150000,49
2080.0,2.0,4.0,Seattle,98118,1123000,59
1816.0,3.0,3.0,Seattle,98118,885000,30
1134.0,2.0,3.0,Seattle,98118,606500,33
1600.0,1.0,3.0,Seattle,98118,580000,43
1800.0,3.0,3.0,Seattle,98118,299000,51
,,,Seattle,98118,606500,31
2100.0,2.0,3.0,Seattle,98118,1150000,49
2080.0,3.0,3.0,Seattle,98118,860000,60
2333.0,4.0,4.0,Seattle,98118,1540000,52
,,,Seattle,98118,500,54
2660.0,1.0,3.0,Seattle,98118,675000,56
1940.0,2.0,5.0,Seattle,98118,725000,45
2180.0,2.0,4.0,Seattle,98118,957500,57
1560.0,2.0,3.0,Seattle,98118,650000,37
2080.0,2.0,4.0,Seattle,98118,1653850,46
4282.0,4.0,4.0,Seattle,98118,2405000,42
1174.0,3.0,2.0,Seattle,98118,759000,56
1864.0,3.0,2.0,Seattle,98118,1000000,58
1850.0,2.0,3.0,Seattle,98118,954000,42
5003.0,4.0,4.0,Seattle,98118,2700000,41
1560.0,2.0,3.0,Seattle,98118,760000,50
2760.0,1.0,5.0,Seattle,98118,650000,33
30.0,,,Seattle,98118,120000,34
880.0,1.0,2.0,Seattle,98118,365000,53
1660.0,3.0,3.0,Seattle,98118,1250000,48
1810.0,1.0,2.0,Seattle,98118,835000,57
2850.0,4.0,3.0,Seattle,98118,2200000,43
2512.0,2.0,3.0,Seattle,98118,1215000,57
2960.0,2.0,3.0,Seattle,98118,1565000,49
550.0,1.0,1.0,Seattle,98118,545000,52
3231.0,4.0,4.0,Seattle,98118,1160000,49
1820.0,3.0,3.0,Seattle,98118,865000,45
1356.0,3.0,3.0,Seattle,98118,730000,60
2020.0,2.0,5.0,Seattle,98118,705000,54
5280.0,4.0,5.0,Seattle,98118,5150000,33
3100.0,2.5,4.0,Seattle,98118,1075000,30
1630.0,3.5,3.0,Seattle,98118,682500,48
3100.0,3.0,4.0,Seattle,98118,1075000,40
1630.0,4.0,3.0,Seattle,98118,682500,36
1180.0,2.0,3.0,Seattle,98118,735000,60
1960.0,2.0,4.0,Seattle,98118,820000,35
1920.0,1.0,3.0,Seattle,98118,675000,59
1349.0,2.0,2.0,Seattle,98118,659900,45
1860.0,3.0,4.0,Seattle,98118,959000,47
2494.0,3.0,5.0,Seattle,98118,895000,35
2240.0,3.0,4.0,Seattle,98118,1227277,43
853.0,1.0,2.0,Seattle,98118,599000,37
1340.0,1.0,3.0,Seattle,98118,851700,49
3167.0,3.0,4.0,Seattle,98118,1749000,55
2100.0,1.0,2.0,Seattle,98118,430000,51
1460.0,2.0,3.0,Seattle,98118,965000,52
1200.0,1.0,3.0,Seattle,98118,485000,33
3420.0,2.5,4.0,Seattle,98118,1500000,58
40.0,,,Seattle,98118,175000,44
1550.0,3.0,4.0,Seattle,98118,590000,52
1580.0,2.5,4.0,Seattle,98118,599950,46
1100.0,2.0,3.0,Seattle,98118,615000,55
30.0,,,Seattle,98118,85000,41
1320.0,1.0,2.0,Seattle,98118,671200,42
1078.0,2.0,2.0,Seattle,98118,590000,34
3850.0,4.0,5.0,Seattle,98118,1475000,58
1490.0,2.0,4.0,Seattle,98118,545000,48
2968.0,4.0,3.0,Seattle,98118,1785000,30
2730.0,2.0,1.0,Seattle,98118,1241000,59
2240.0,3.0,3.0,Seattle,98118,1585000,31
2120.0,4.0,4.0,Seattle,98118,1100000,48
660.0,0.75,,Seattle,98118,400000,47
1850.0,1.0,3.0,Seattle,98118,905000,52
903.0,1.0,2.0,Seattle,98118,550000,60
1290.0,3.0,2.0,Seattle,98118,700000,54
2340.0,4.0,4.0,Seattle,98118,1015000,36
1080.0,2.0,2.0,Seattle,98118,690000,48
1620.0,2.0,2.0,Seattle,98118,640000,32
1350.0,2.0,3.0,Seattle,98118,575000,32
1970.0,3.0,3.0,Seattle,98118,815000,52
722.0,1.0,1.0,Seattle,98118,345000,53
1210.0,1.5,4.0,Seattle,98118,173000,48
3000.0,3.0,3.0,Seattle,98118,1092750,40
710.0,1.0,2.0,Seattle,98118,525000,34
3740.0,4.0,5.0,Seattle,98118,2220000,49
3100.0,3.5,5.0,Seattle,98118,1010000,48
3223.0,4.0,5.0,Seattle,98118,1010000,51
3170.0,1.75,3.0,Seattle,98118,1250000,31
1288.0,2.0,2.0,Seattle,98118,430000,57
4280.0,2.75,2.0,Seattle,98118,1180000,40
1340.0,1.0,2.0,Seattle,98118,580000,44
3107.0,3.0,3.0,Seattle,98118,910000,31
2384.0,2.0,2.0,Seattle,98118,700000,51
1780.0,2.0,3.0,Seattle,98118,785950,59
1840.0,2.0,3.0,Seattle,98118,1059501,30
1690.0,3.0,3.0,Seattle,98118,925000,36
3058.0,4.0,5.0,Seattle,98118,1498000,30
2318.0,2.0,3.0,Seattle,98118,1275000,54
1740.0,3.0,3.0,Seattle,98118,620000,40
3200.0,3.0,6.0,Seattle,98118,1438000,45
980.0,1.0,2.0,Seattle,98118,665750,31
1900.0,1.0,3.0,Seattle,98118,725000,44
1320.0,3.0,3.0,Seattle,98118,750000,36
3035.0,3.0,5.0,Seattle,98118,1300000,37
1522.0,3.0,3.0,Seattle,98118,724000,42
1940.0,2.0,5.0,Seattle,98118,565000,48
1550.0,4.0,3.0,Seattle,98118,595000,47
2900.0,2.0,5.0,Seattle,98118,669900,50
1180.0,2.0,3.0,Seattle,98118,860000,57
2752.0,3.0,4.0,Seattle,98118,650000,47
708.0,1.0,1.0,Seattle,98118,375000,40
1020.0,2.0,2.0,Seattle,98118,700000,42
1950.0,2.0,4.0,Seattle,98118,730000,46
2640.0,2.0,3.0,Seattle,98118,819950,41
2580.0,,,Seattle,98118,780000,33
1130.0,1.0,2.0,Seattle,98118,525000,43
890.0,1.0,2.0,Seattle,98118,722500,43
1190.0,1.0,3.0,Seattle,98118,765000,47
2400.0,3.0,3.0,Seattle,98118,1245000,32
2220.0,2.0,4.0,Seattle,98118,1100000,33
1809.0,2.5,3.0,Seattle,98118,684000,60
1809.0,3.0,3.0,Seattle,98118,684000,34
840.0,1.0,2.0,Seattle,98118,705000,56
2820.0,3.5,4.0,Seattle,98118,969000,42
810.0,1.0,2.0,Seattle,98118,515000,57
1050.0,1.0,3.0,Seattle,98118,500000,44
2675.0,4.0,4.0,Seattle,98118,1395000,59
3190.0,4.0,6.0,Seattle,98118,800000,44
2040.0,3.0,5.0,Seattle,98118,824000,41
2840.0,3.0,4.0,Seattle,98118,1695000,37
1800.0,2.0,3.0,Seattle,98118,825000,34
2040.0,3.0,5.0,Seattle,98118,685000,34
1140.0,2.0,2.0,Seattle,98118,487000,32
1490.0,1.75,3.0,Seattle,98118,747500,40
650.0,1.0,2.0,Seattle,98118,780000,44
1124.0,2.0,2.0,Seattle,98118,630000,45
1610.0,2.0,4.0,Seattle,98118,775000,36
1955.0,3.0,3.0,Seattle,98118,937500,34
1730.0,2.0,2.0,Seattle,98118,989000,51
960.0,2.0,4.0,Seattle,98118,560000,33
1200.0,1.0,3.0,Seattle,98118,1150000,57
1394.0,2.0,2.0,Seattle,98118,719900,56
1070.0,1.0,2.0,Seattle,98118,730000,45
1000.0,2.0,3.0,Seattle,98118,600000,31
1285.0,2.0,2.0,Seattle,98118,738840,44
1210.0,1.75,2.0,Seattle,98118,738840,52
1440.0,1.0,4.0,Seattle,98118,770000,40
1770.0,1.75,3.0,Seattle,98118,959000,55
1320.0,2.0,3.0,Seattle,98118,640000,30
1378.0,3.0,3.0,Seattle,98118,575000,51
1858.0,2.0,4.0,Seattle,98118,959000,46
0.0,,,Seattle,98118,65000,42
680.0,1.0,2.0,Seattle,98118,631600,43
1100.0,1.0,3.0,Seattle,98118,600000,32
1134.0,2.5,2.0,Seattle,98118,499000,42
1134.0,3.0,2.0,Seattle,98118,499000,49
1990.0,2.0,4.0,Seattle,98118,825000,51
2840.0,2.0,4.0,Seattle,98118,1412000,42
810.0,1.0,2.0,Seattle,98118,515000,41
1040.0,1.0,1.0,Seattle,98118,365000,46
0.0,,,Seattle,98118,300000,55
2140.0,3.0,4.0,Seattle,98118,745000,53
1580.0,3.0,4.0,Seattle,98118,613000,52
1490.0,2.0,3.0,Seattle,98118,950000,31
1850.0,2.0,3.0,Seattle,98118,744000,54
1923.0,,,Seattle,98118,1275000,42
1880.0,4.0,3.0,Seattle,98118,1130000,31
1569.0,3.0,3.0,Seattle,98118,735000,52
1920.0,3.0,4.0,Seattle,98118,910000,51
2720.0,3.0,4.0,Seattle,98118,1260000,34
3160.0,2.0,4.0,Seattle,98118,1725000,44
1600.0,2.0,3.0,Seattle,98118,1085000,58
2320.0,2.0,5.0,Seattle,98118,750000,60
1630.0,1.75,3.0,Seattle,98118,250000,51
2640.0,4.0,4.0,Seattle,98118,1175000,45
700.0,1.0,2.0,Seattle,98118,395000,58
3560.0,4.0,4.0,Seattle,98118,1936000,53
1862.0,2.0,3.0,Seattle,98118,920000,57
2220.0,2.0,4.0,Seattle,98118,1200000,40
1552.0,1.0,2.0,Seattle,98118,775000,30
1990.0,3.0,4.0,Seattle,98118,1057000,38
2300.0,3.0,4.0,Seattle,98118,880000,42
2480.0,3.0,6.0,Seattle,98118,710000,57
2630.0,2.0,3.0,Seattle,98118,1300000,47
30.0,,,Seattle,98118,80000,54
1147.0,2.0,2.0,Seattle,98118,569950,37
1940.0,2.0,5.0,Seattle,98118,555000,52
2108.0,3.0,4.0,Seattle,98118,650000,45
1270.0,1.0,4.0,Seattle,98118,600000,59
2400.0,3.0,3.0,Seattle,98118,735000,42
2600.0,3.0,4.0,Seattle,98118,1075000,38
1490.0,1.5,2.0,Seattle,98118,760000,37
1840.0,3.0,3.0,Seattle,98118,899950,43
1850.0,4.0,3.0,Seattle,98118,899950,38
1720.0,2.0,2.0,Seattle,98118,760000,48
1340.0,2.0,3.0,Seattle,98118,680000,38
1955.0,3.0,3.0,Seattle,98118,1085000,59
1870.0,2.0,4.0,Seattle,98118,975000,53
772.0,1.0,2.0,Seattle,98118,360000,44
1389.0,2.0,2.0,Seattle,98118,761149,39
3820.0,4.0,5.0,Seattle,98118,1275000,48
1140.0,1.0,3.0,Seattle,98118,720000,58
1822.0,3.0,3.0,Seattle,98118,1000000,32
1174.0,2.0,2.0,Seattle,98118,634900,30
2018.0,2.0,4.0,Seattle,98118,1039000,52
1822.0,3.0,3.0,Seattle,98118,999950,45
1386.0,2.0,2.0,Seattle,98118,769950,57
3850.0,3.0,5.0,Seattle,98118,1360000,51
950.0,1.0,3.0,Seattle,98118,651888,48
1000.0,1.0,3.0,Seattle,98118,540000,57
2060.0,2.0,3.0,Seattle,98118,770000,39
2400.0,2.0,3.0,Seattle,98118,765000,49
1870.0,3.0,3.0,Seattle,98118,725000,55
1170.0,2.0,3.0,Seattle,98118,625000,51
4550.0,5.0,6.0,Seattle,98118,2335000,30
1014.0,2.0,2.0,Seattle,98118,565000,39
1170.0,2.0,3.0,Seattle,98118,625000,48
3309.0,4.0,4.0,Seattle,98118,2675000,30
3282.0,4.0,4.0,Seattle,98118,2399000,59
1386.0,2.0,2.0,Seattle,98118,789000,60
1890.0,3.0,3.0,Seattle,98118,670000,38
1451.0,3.0,2.0,Seattle,98118,799900,48
1900.0,1.0,2.0,Seattle,98118,556000,51
1290.0,2.25,2.0,Seattle,98118,1110000,34
2057.0,4.0,3.0,Seattle,98118,1110000,59
1477.0,3.0,3.0,Seattle,98118,799950,59
1500.0,3.0,3.0,Seattle,98118,870000,31
2450.0,3.0,4.0,Seattle,98118,1180000,60
2260.0,3.0,4.0,Seattle,98118,784777,39
1960.0,3.0,3.0,Seattle,98118,1250000,53
1320.0,3.0,3.0,Seattle,98118,660000,58
3304.0,5.0,7.0,Seattle,98118,1489000,37
2280.0,2.0,3.0,Seattle,98118,1238000,57
1940.0,3.0,5.0,Seattle,98118,720000,49
0.0,,,Seattle,98118,2250000,58
1083.0,2.0,2.0,Seattle,98118,599950,49
2190.0,2.0,3.0,Seattle,98118,985000,31
2460.0,2.0,4.0,Seattle,98118,570000,49
1350.0,1.0,2.0,Seattle,98118,825000,56
5620.0,5.0,5.0,Seattle,98118,2535000,38
1810.0,3.0,3.0,Seattle,98118,799000,48
1535.0,3.0,3.0,Seattle,98118,899000,46
1410.0,1.0,2.0,Seattle,98118,515000,46
3060.0,2.0,3.0,Seattle,98118,2000000,40
1810.0,1.0,3.0,Seattle,98118,900000,42
2320.0,2.0,4.0,Seattle,98118,700000,42
1750.0,2.0,4.0,Seattle,98118,877000,32
1570.0,3.0,3.0,Seattle,98118,630000,44
980.0,1.0,2.0,Seattle,98118,730000,51
805.0,1.0,2.0,Seattle,98118,385000,49
4140.0,3.0,5.0,Seattle,98118,1675000,46
1850.0,3.0,3.0,Seattle,98118,930000,37
2460.0,3.0,5.0,Seattle,98118,1115000,42
1281.0,2.0,2.0,Seattle,98118,595000,42
40.0,,,Seattle,98118,165000,31
2140.0,0.0,0.0,Seattle,98118,1080000,39
640.0,,,Seattle,98118,165000,54
2140.0,3.0,3.0,Seattle,98118,1080000,39
1340.0,1.0,3.0,Seattle,98118,735000,34
1930.0,2.0,4.0,Seattle,98118,1222000,41
2946.0,2.0,5.0,Seattle,98118,1075000,59
4420.0,7.0,5.0,Seattle,98118,2520000,38
1680.0,2.0,3.0,Seattle,98118,1475000,56
1060.0,3.0,2.0,Seattle,98118,620000,60
1040.0,2.0,2.0,Seattle,98118,315000,41
3730.0,3.0,3.0,Seattle,98118,1725000,36
2696.0,4.0,4.0,Seattle,98118,1500000,48
0.0,,,Seattle,98118,895000,34
1870.0,2.0,3.0,Seattle,98118,660000,57
1670.0,3.0,4.0,Seattle,98118,804225,41
900.0,1.0,2.0,Seattle,98115,785000,39
1760.0,4.0,4.0,Seattle,98115,868000,48
1420.0,3.0,3.0,Seattle,98115,690000,47
1186.0,2.0,2.0,Seattle,98115,415000,44
1580.0,3.0,4.0,Seattle,98118,599950,41
2821.0,3.0,4.0,Seattle,98118,1225000,60
1580.0,3.0,4.0,Seattle,98118,613000,57
2260.0,3.0,4.0,Seattle,98118,825000,60
3080.0,2.0,3.0,Seattle,98118,1050008,32
330.0,,,Seattle,98118,135000,52
2500.0,3.0,4.0,Seattle,98118,1012500,35
1134.0,3.0,2.0,Seattle,98118,501025,31
2160.0,3.0,6.0,Seattle,98118,900000,39
1340.0,2.0,3.0,Seattle,98118,659000,41
1340.0,3.0,3.0,Seattle,98118,659000,35
1660.0,2.0,3.0,Seattle,98118,991000,55
880.0,1.0,2.0,Seattle,98118,560000,45
3500.0,3.0,5.0,Seattle,98118,4400000,35
1137.0,2.0,2.0,Seattle,98118,598900,43
2880.0,3.0,3.0,Seattle,98118,1650000,44
1074.0,2.0,2.0,Seattle,98118,559950,33
1257.0,2.0,2.0,Seattle,98118,575000,45
1822.0,3.0,3.0,Seattle,98118,988000,32
960.0,1.75,2.0,Seattle,98118,601000,45
1040.0,2.0,2.0,Seattle,98118,601000,40
720.0,1.0,2.0,Seattle,98118,710000,33
630.0,1.0,2.0,Seattle,98118,555000,38
1300.0,2.0,3.0,Seattle,98118,675000,37
1790.0,3.0,5.0,Seattle,98118,1050000,32